iteracao,retorno_usd,multiplicador
31015,5144110939.581984,2.577209889570132
31016,5162380788.334928,2.58636312040828
31017,4866559939.460145,2.4381562822946616
31018,5203110659.655533,2.6067688675628924
31019,4654610933.643427,2.3319694056329796
31020,6094302713.761536,3.0532578726260198
31021,5222251277.001239,2.6163583552110414
31022,5049847603.3784,2.5299837692276554
31023,4797034676.37975,2.4033239861621993
31024,5242339144.671045,2.6264224171698625
31025,4081883320.288876,2.045031723591621
31026,5068657375.607208,2.5394075028092224
31027,5685218533.940393,2.848305878727652
31028,5094976374.124962,2.552593373810101
31029,5331530567.9725485,2.671107498984243
31030,5482428013.106205,2.7467074213958944
31031,5476625204.130382,2.743800202470131
31032,4426012796.06786,2.21744128059512
31033,5067675656.505401,2.538915659571844
31034,5116718638.856329,2.563486292012189
31035,4995741161.167015,2.5028763332500077
31036,4845245275.837982,2.4274775931052015
31037,5381095704.186302,2.6959397315562637
31038,4359548451.208184,2.184142510625343
31039,4917084020.194178,2.463468947993075
31040,4761492112.6262455,2.385517090494111
31041,4933322238.010216,2.4716043276604287
31042,4869826179.086999,2.439792674893286
31043,4981591139.917898,2.495787144247444
31044,4632330499.852769,2.320806863653692
31045,4600344062.519152,2.304781594448473
31046,4432845217.392946,2.2208643373712156
31047,5137996541.205093,2.5741465637300065
31048,4437006436.965868,2.2229491167163666
31049,4137498217.6819115,2.072894898638232
31050,5344930999.153387,2.6778211418604143
31051,4623112280.736839,2.316188517403226
31052,4811533301.071275,2.4105878261880136
31053,5475608008.247771,2.7432905852944747
31054,5065339915.299949,2.5377454485470685
31055,5080187297.334585,2.545184016700694
31056,5347472175.301527,2.6790942762031698
31057,5066396527.989328,2.538274813621908
31058,5079972337.297375,2.54507632129127
31059,5446703265.390842,2.728809251197817
31060,5008456662.107735,2.5092468247032738
31061,5406268754.827017,2.7085514803742567
31062,5032182061.239695,2.5211332972142757
31063,4522202203.336068,2.2656323664008355
31064,4404171888.442251,2.2064989421053363
31065,4607867065.884654,2.3085506342107487
31066,6391049486.324879,3.2019286003631655
31067,4770744853.2881565,2.390152732108295
31068,4497560076.858244,2.2532866116524266
31069,4809745164.031132,2.4096919659474607
31070,4975373024.287851,2.492671855855637
31071,5481202793.669761,2.746093584002886
31072,6213495868.245998,3.1129738818867727
31073,4748602583.986841,2.3790594108150507
31074,5279855369.655857,2.6452181210700685
31075,5027072632.49045,2.518573463171568
31076,4421252043.576553,2.2150561340563892
31077,5211209615.865559,2.610826460854488
31078,5173241215.219416,2.5918042160417913
31079,5628776792.716956,2.820028453265008
31080,4954836168.589146,2.482382849994562
31081,5932858913.7345295,2.9723742052778204
31082,5083962142.989073,2.5470752219384134
31083,5041760089.644455,2.5259319086395067
31084,5427914809.566952,2.7193961971778315
31085,4100694259.7688856,2.0544560419683795
31086,4301125499.80493,2.1548724948922495
31087,4544692298.4621105,2.276899949129314
31088,5539099913.268318,2.775100156948055
31089,4838521307.259169,2.424108871372329
31090,5497304936.138225,2.754160789648409
31091,4781450784.947088,2.3955164253241925
31092,4968969398.166574,2.489463626335959
31093,4423686554.198439,2.2162758287567326
31094,4498624765.622323,2.253820022856875
31095,5421689346.996912,2.7162772279543645
31096,4696195263.156448,2.352803238054333
31097,5049905700.465914,2.5300128759849265
31098,5016778119.790175,2.5134158916784446
31099,4968156911.324957,2.4890565688000788
31100,5860836359.85001,2.936290761447901
31101,4644007449.161907,2.3266570386582703
31102,5133568386.088522,2.5719280491425462
31103,5360865123.931353,2.6858041703062887
31104,5454092518.507467,2.7325112818173682
31105,4998408499.688786,2.504212675194782
31106,5592575542.34988,2.801891554283507
31107,5728325515.286243,2.869902562768659
31108,5208844978.99037,2.6096417730412673
31109,4600838763.430496,2.305029440596441
31110,5170493894.562603,2.5904278028870755
31111,5317881909.63579,2.664269493805506
31112,4525731993.118451,2.2674007981555366
31113,6457477919.86302,3.2352093786888876
31114,4652652442.561794,2.3309881976762497
31115,4747701992.763309,2.378608212807269
31116,6445629441.995478,3.2292732675328044
31117,5135102029.073425,2.5726964073514154
31118,4839383879.774433,2.424541021931079
31119,5379421928.894448,2.695101166780786
31120,5031062646.064356,2.520572467968114
31121,4832150421.890924,2.4209170450355333
31122,4705524849.696201,2.357477379607315
31123,5110875771.611103,2.560559003813178
31124,4703697676.104486,2.3565619619761957
31125,4393623353.862964,2.2012141051417653
31126,5343451359.345765,2.6770798393515856
31127,5403087962.586548,2.706957897087449
31128,4584424220.792902,2.296805721840131
31129,4851792312.015008,2.4307576713502046
31130,5479359397.569907,2.7451700388626787
31131,5095032479.418268,2.552621482674483
31132,4333548424.833361,2.171116445307295
31133,5282516364.113165,2.646551284625834
31134,4824143100.786184,2.416905361115323
31135,5299890599.498329,2.6552558113719082
31136,5938310533.908222,2.975105477909931
31137,4502225382.563491,2.2556239391600656
31138,6673304277.72682,3.3433388164964026
31139,4597299361.663644,2.3032561932182585
31140,5528034331.354908,2.769556278233922
31141,4832935420.165606,2.421310330744291
31142,5339097984.332416,2.6748987897456993
31143,4123286488.5937877,2.065774793884663
31144,4739406920.004179,2.3744523647315527
31145,5641937877.78931,2.8266221832611778
31146,4439149331.412545,2.2240227111285296
31147,5445201389.557048,2.7280568083953147
31148,4754635705.927614,2.3820820169978028
31149,5100636542.271588,2.555429129394583
31150,4448546745.745796,2.2287308345419823
31151,5496630971.141107,2.753823131834222
31152,4878910058.119896,2.444343716492934
31153,4516292264.355822,2.262671475128167
31154,5009684914.994347,2.5098621818608953
31155,4349854055.784652,2.1792855990905067
31156,5121221462.510357,2.5657422156865515
31157,4904147875.534527,2.4569879135944523
31158,5058248643.440123,2.5341927071343298
31159,4943075777.311205,2.476490870396395
31160,4437634288.38862,2.223263671537385
31161,4914515307.860001,2.462182017965932
31162,5192715516.622318,2.6015608800713017
31163,5230802064.949455,2.6206423171089455
31164,4814376300.372031,2.4120121745350858
31165,4644461746.036207,2.326884642302709
31166,5618322157.090642,2.814790659865051
31167,6148491204.32733,3.0804064149936523
31168,4782327731.765642,2.3959557774376963
31169,5397570058.983175,2.704193416324236
31170,4926938616.344702,2.468406120413177
31171,5973275313.6268215,2.992622902618648
31172,4390211997.106642,2.199505008570462
31173,4363487875.191624,2.186116169935683
31174,5030781270.040121,2.5204314980160927
31175,5225021262.308483,2.6177461234010435
31176,4958118147.785317,2.4840271281489565
31177,6013294321.944826,3.0126725059843817
31178,4566474910.507542,2.287813081416604
31179,4931432015.029684,2.4706573221591603
31180,5045061776.104369,2.5275860601725295
31181,5120785306.663717,2.5655237007333254
31182,4649671880.356365,2.3294949300382592
31183,4724807962.739473,2.367138257885508
31184,5024871470.128334,2.517470676417001
31185,4695482887.060548,2.352446336202679
31186,4845933331.694486,2.427822310468179
31187,4520464575.2637005,2.264761811254359
31188,5339631007.308396,2.6751658353248478
31189,5184283878.472409,2.597336612461127
31190,4257339304.7262774,2.1329355234099587
31191,4366215747.922823,2.1874828396406927
31192,5950973921.9310875,2.9814498606869178
31193,4854866542.652663,2.4322978670604525
31194,4724801415.875998,2.3671349778937865
31195,4378194614.550219,2.193484275826763
31196,6232185070.927645,3.1223372098835895
31197,5347911262.887717,2.6793142599637862
31198,5230486790.9655285,2.620484364211187
31199,4727267173.037635,2.3683703271731638
31200,4707350421.585857,2.358391994782494
31201,5016181746.8204975,2.5131171076255
31202,5210416625.617303,2.6104291711509533
31203,4919631408.832133,2.464745194805678
31204,5028403656.262853,2.519240308748924
31205,4733169685.829795,2.371327497910719
31206,6477756231.117651,3.245368853265356
31207,4716171648.1745,2.3628114469812127
31208,5181074209.095352,2.595728561671018
31209,4780831336.74364,2.3952060805328856
31210,4989256251.197849,2.499627380359644
31211,5881200041.939894,2.9464930069839146
31212,4934679492.266481,2.472284314762766
31213,5004972857.010092,2.5075014313677815
31214,5082978832.15203,2.546582581238492
31215,4239501378.5036616,2.123998686625081
31216,4437036415.73951,2.2229641361420387
31217,4971372643.810834,2.4906676572198565
31218,5031123821.390442,2.5206031169290792
31219,5096858816.861963,2.553536481393769
31220,5287221931.633611,2.6489087833835727
31221,4851334446.05711,2.4305282795877305
31222,4746378818.215326,2.3779452997070774
31223,4446008735.455003,2.2274592863001015
31224,4865881751.196625,2.4378165086155437
31225,5749186284.758415,2.8803538500793664
31226,4422881763.03215,2.2158726267696145
31227,5240639419.109564,2.6255708512572964
31228,4878130485.886251,2.443953149241609
31229,4910976167.387306,2.4604089014966464
31230,5343273285.512708,2.6769906240043624
31231,5158193729.854278,2.584265395718576
31232,5441976840.914433,2.7264413030633428
31233,5356131993.717331,2.683432862583833
31234,4577434042.539853,2.2933036285269806
31235,4618957555.2584,2.314106991612425
31236,5414760382.591368,2.712805802901487
31237,4873146023.408349,2.441455923551277
31238,4374416334.882624,2.191591350141595
31239,4117382514.993211,2.0628168912791636
31240,4351135070.894612,2.179927390227762
31241,5508081715.073755,2.7595599774918615
31242,4785483368.654442,2.3975367578429068
31243,5284207764.371481,2.64739867954483
31244,5163237703.688967,2.586792436717919
31245,5214088587.834011,2.612268831580166
31246,4494905540.249905,2.2519566834919362
31247,4622522494.78599,2.315893033459915
31248,5964430277.308161,2.9881915216974755
31249,4829700410.405125,2.419689584371305
31250,4700500961.034175,2.354960401319727
31251,5118224172.725902,2.5642405674979467
31252,5070074456.781578,2.540117463317424
31253,5349518816.7536,2.6801196476721443
31254,4981154003.447836,2.4955681379999177
31255,4562389276.535555,2.2857661706089956
31256,4934583385.081851,2.472236164870667
31257,4722515448.733646,2.365989703774372
31258,5328038618.790999,2.6693580254463924
31259,5268136474.687434,2.6393469312061293
31260,5576639131.244782,2.7939073803831573
31261,7356925958.651577,3.6858346486230347
31262,4940452752.285158,2.475176729601783
31263,4673104300.35058,2.3412346194141183
31264,5187312887.412923,2.598854152010482
31265,4821617287.494004,2.4156399235941906
31266,5160465996.159851,2.5854038056913082
31267,4450158431.438664,2.22953829230394
31268,4638376936.540971,2.3238361405515886
31269,5252072976.164353,2.631299086254686
31270,5231265558.545355,2.620874528329336
31271,4831306426.059353,2.4204942014325415
31272,4938037239.118206,2.473966552664432
31273,5575668665.755271,2.7934211752280915
31274,5093581892.059132,2.551894735500567
31275,5073426038.308247,2.541796612378881
31276,4721554334.33127,2.3655081835327003
31277,5785298832.374871,2.898446308805046
31278,4649865602.018803,2.32959198497936
31279,6152451508.054108,3.0823905350972485
31280,4907211273.798168,2.4585226822636113
31281,4716032893.431265,2.362741930576786
31282,4590397286.692327,2.2997982398258148
31283,5657128299.731424,2.834232615095904
31284,4804582642.243356,2.40710553218605
31285,4878280885.1368065,2.4440284995675383
31286,5689875315.038696,2.8506389353901285
31287,5249253991.180743,2.6298867691286287
31288,4756532625.848934,2.3830323776798266
31289,4517545254.053775,2.263299225477843
31290,5304388834.868116,2.6575094363066714
31291,4813329282.50808,2.4114876164870136
31292,4515487306.072557,2.262268189415109
31293,4832229544.063038,2.4209566854023237
31294,5323468234.102463,2.667068253558348
31295,5360943672.442339,2.685843523267705
31296,6293877573.175734,3.153245277142151
31297,5012072097.090398,2.5110581648749486
31298,5371225754.770191,2.6909948671193344
31299,4806139739.144165,2.4078856408537903
31300,5864705938.77322,2.9382294282430963
31301,5724443387.303844,2.8679576088696614
31302,4961499205.554726,2.485721044867097
31303,5912840216.712853,2.962344797952331
31304,5079154093.188768,2.5446663793530906
31305,4800324151.594679,2.4049720198370133
31306,5285865076.651425,2.648228996318349
31307,5169624226.206123,2.589992097297657
31308,4503638097.270914,2.256331712059576
31309,4834702861.599907,2.422195822444843
31310,5447860123.309998,2.7293888393336663
31311,4775190607.307229,2.392380063781177
31312,4975860759.938153,2.4929162123938644
31313,5120066430.091507,2.5651635421300134
31314,4873241169.723395,2.4415035920457893
31315,4484818638.769853,2.246903125636199
31316,5957770916.94362,2.9848551688094287
31317,4481186926.737909,2.245083630630215
31318,5459405358.148544,2.735173025124521
31319,4300162012.418521,2.1543897857808223
31320,5145161873.066114,2.5777364093517607
31321,4991431989.896639,2.5007174298079353
31322,4349930591.821629,2.179323943798411
31323,5005749255.424367,2.507890408529242
31324,4498977892.113353,2.2539969399365494
31325,4925295257.08709,2.4675827941318085
31326,5385724354.6604,2.6982586947196396
31327,4746534827.317062,2.3780234605796906
31328,4571514750.089582,2.2903380511470854
31329,4722552275.477767,2.3660081540469773
31330,5094285934.556139,2.5522474622024744
31331,5743904086.360808,2.8777074580965976
31332,5006305493.425315,2.5081690848824225
31333,4831516956.520332,2.420599677615397
31334,4671123636.090532,2.340242302650567
31335,5001449306.700453,2.5057361256014294
31336,4541895727.866072,2.2754988616563487
31337,5100330080.756473,2.555275591561359
31338,5933390785.726393,2.9726406742116196
31339,5330634005.413121,2.670658319345251
31340,5084669606.482462,2.5474296625663637
31341,5370901641.630416,2.6908324857867814
31342,4340249120.539765,2.1744735072844517
31343,4524921660.680037,2.266994819979978
31344,5112853809.665816,2.5615500048425934
31345,5397504069.194312,2.7041603553077715
31346,6440756299.376997,3.226831813315129
31347,5241042767.509688,2.6257729296140724
31348,5057066152.939245,2.53360027702367
31349,4394158681.03255,2.201482305126528
31350,4919183643.962114,2.464520863708474
31351,4622988587.33754,2.3161265467622942
31352,5742498277.742347,2.8770031451614964
31353,4908838922.95942,2.4593381377552204
31354,4638849006.889261,2.324072648742115
31355,4832751750.946467,2.4212183120974284
31356,4761475172.157086,2.3855086032851136
31357,4325174363.368752,2.1669210237318395
31358,4986775302.792635,2.498384420236791
31359,4962020078.789558,2.4859820034015825
31360,5010829823.62497,2.510435783379244
31361,5208240900.924887,2.609339128719883
31362,5356088070.82822,2.683410857128367
31363,5301147810.893278,2.6558856768002395
31364,5413732805.156242,2.7122909845472156
31365,4623814502.726852,2.3165403320274813
31366,6503402802.641026,3.258217836994502
31367,5152518556.203482,2.5814221223464338
31368,4380948800.524427,2.194864128519252
31369,5211657660.1568575,2.611050931942313
31370,4935057989.17223,2.472473942471057
31371,4046185374.5068274,2.0271469812158456
31372,4230080627.0324697,2.1192788712587523
31373,4830794215.787151,2.420237583059695
31374,4520423803.368359,2.2647413844530853
31375,5046613872.585639,2.5283636636200595
31376,5061157516.644365,2.5356500584390607
31377,5177769573.430263,2.594072932580292
31378,5024522260.725831,2.5172957218065286
31379,4543242959.704282,2.2761738275071552
31380,4693954847.95632,2.3516807855492585
31381,5840464842.199865,2.9260845902804937
31382,4679086231.706792,2.344231579011419
31383,5477817245.844719,2.744397417757875
31384,4677006270.213238,2.3431895141348886
31385,5450717140.642529,2.73082021074275
31386,4346455119.292984,2.1775827250966855
31387,5187396027.279231,2.5988958052501157
31388,4695240062.663885,2.352324680693329
31389,4598476283.854644,2.303845833594511
31390,4718454928.288485,2.3639553748940303
31391,4959715935.992748,2.4848276232428597
31392,4798637540.237356,2.4041270241670123
31393,5217754056.3219185,2.6141052386382357
31394,5806485966.378488,2.9090611054000437
31395,4732605065.243264,2.3710446218653627
31396,4784521717.697362,2.3970549687862537
31397,4638735635.23791,2.32401584931759
31398,5779464491.496941,2.8955232923331367
31399,4570197713.817205,2.2896782133352733
31400,5707971461.022816,2.8597051407929936
31401,4543676989.680091,2.276391277394835
31402,6994668420.629024,3.504342896106725
31403,4089477549.343458,2.048836447566863
31404,5227577108.975579,2.619026607703196
31405,5202771050.160418,2.606598722525259
31406,4953575836.842134,2.4817514212635943
31407,4921344944.767834,2.4656036797434036
31408,5800874736.887793,2.906249868180257
31409,4799469413.523644,2.4045437943505235
31410,6074313658.684925,3.0432433159744114
31411,5021511165.55946,2.515787157093918
31412,4864464402.935495,2.4371064142963403
31413,5306512763.784731,2.658573528950266
31414,5530181290.822615,2.770631909229767
31415,4817727123.344128,2.4136909435591822
31416,5031858157.621231,2.52097102085232
31417,5478825686.527185,2.744902648560714
31418,4629567188.4759,2.3194224391161824
31419,4785708413.528721,2.397649505775912
31420,4745491179.334396,2.377500590848896
31421,5585791709.188946,2.798492840275023
31422,4838265441.683973,2.4239806822063996
31423,4795735601.541629,2.4026731470649443
31424,5080701831.392157,2.5454417992946676
31425,4622070197.088375,2.3156664314070015
31426,4070465158.2170625,2.039311201511554
31427,5307981328.68774,2.6593092829096894
31428,4827557032.259208,2.4186157476248535
31429,4359423294.018757,2.1840798066226235
31430,5123093702.61998,2.566680211733457
31431,4860385929.499444,2.4350630909315854
31432,4845049331.206918,2.4273794244523637
31433,4550788520.62105,2.2799541686478206
31434,4422374049.625146,2.2156182613352433
31435,6009173500.81003,3.0106079663376906
31436,4980210101.2924595,2.4950952411284866
31437,5133703347.388147,2.571995665024122
31438,5277171163.337064,2.6438733283251823
31439,4793389763.138775,2.4014978773240356
31440,4754281641.483343,2.381904630001675
31441,5961106307.885393,2.9865262063554074
31442,6831801184.75702,3.4227460845476054
31443,5356652391.9628525,2.6836935831477216
31444,5350161152.535988,2.680441459186367
31445,5101295580.400671,2.5557593088179713
31446,4195371840.632922,2.1018896997158927
31447,5118600150.478745,2.564428933105584
31448,4865329714.364508,2.4375399370563664
31449,4852058158.073839,2.4308908607584363
31450,5112485438.203262,2.5613654500016345
31451,4798455419.431591,2.404035781278352
31452,5601510802.456413,2.8063681375032132
31453,4406061920.708945,2.20744585205859
31454,4561595019.504212,2.2853682462445954
31455,4873495768.501953,2.4416311465440645
31456,5350843622.319689,2.6807833779156756
31457,4946446854.733521,2.478179786940642
31458,5669657644.351624,2.840509841859531
31459,4174606530.6099954,2.091486237780559
31460,4632427973.047495,2.3208556979195865
31461,4554085963.731138,2.2816061942540773
31462,5196831711.101731,2.6036231017543745
31463,5777293121.085543,2.8944354314055825
31464,5432296245.898017,2.721591305560129
31465,4551124450.700392,2.2801224702907774
31466,4536210690.448139,2.272650646517104
31467,4877440409.61228,2.443607419645431
31468,5047839008.83049,2.528977459333913
31469,5181650358.656342,2.5960172137556823
31470,4308887883.720022,2.15876146478959
31471,4480155573.7677765,2.244566920725339
31472,5412119580.096736,2.711482755559487
31473,5180011158.5570345,2.595195971220959
31474,4803867674.846464,2.406747332087407
31475,4700179451.223725,2.3547993242603833
31476,5379798923.803709,2.6952900419858263
31477,5171357918.434655,2.5908606805784844
31478,5421332578.663315,2.716098486304266
31479,5792234285.389338,2.9019209846639966
31480,4528963101.014479,2.2690195896866125
31481,4254745165.373519,2.1316358543955505
31482,4375716943.089742,2.1922429574597904
31483,5051315343.038831,2.530719109738893
31484,4818876130.614151,2.4142665985040836
31485,5014102791.285707,2.5120755467363263
31486,5150216786.527147,2.580268931125825
31487,4358538626.220058,2.1836365862825944
31488,5577188432.171887,2.7941825812484407
31489,5741954338.536739,2.8767306305294285
31490,5501926339.77704,2.7564761221327854
31491,4846486186.725349,2.428099291946568
31492,4852310123.428134,2.4310170959058786
31493,5367977335.4956665,2.6893674025529393
31494,4375194139.86013,2.1919810319940534
31495,4909395606.121166,2.4596170371348527
31496,4405278626.139158,2.207053419909398
31497,4843791698.8771,2.4267493481348197
31498,5211783690.082062,2.6111140731874056
31499,4950970142.455202,2.480445963153909
31500,4605166871.920447,2.3071978316234705
31501,5668559488.2203045,2.839959663437026
31502,5311365008.965475,2.661004513509757
31503,5430135337.824556,2.7205086862848478
31504,5499041641.916539,2.755030882723717
31505,5632075598.16569,2.8216811614056567
31506,4490888065.08547,2.249943920383502
31507,4396329930.389283,2.2025701054054525
31508,5489224515.564713,2.750112482747852
31509,4642293593.050537,2.325798393311892
31510,4845248211.8412075,2.427479064048701
31511,4826050622.44454,2.4178610332888475
31512,4799576123.459109,2.4045972562420386
31513,4747555150.739738,2.3785346446591875
31514,5294365713.833423,2.6524878325818753
31515,5123536622.29548,2.5669021153784968
31516,5087207868.94652,2.548701337147555
31517,5131270986.433588,2.5707770473114167
31518,5172222534.45171,2.5912938549357265
31519,5127373811.893309,2.568824555056768
31520,5074907237.14158,2.5425386959627154
31521,5199669931.969198,2.6050450560967926
31522,5032392132.054515,2.5212385431134843
31523,4682920432.052464,2.3461525210683685
31524,5517341531.041536,2.764199163848465
31525,4969823296.812827,2.4898914312689513
31526,5055865470.258862,2.53299873259462
31527,4731829721.716352,2.370656173204585
31528,5354939901.047888,2.6828356217674787
31529,5471765711.881157,2.741365587114808
31530,4994607134.892521,2.5023081838138883
31531,4610725721.193301,2.309982826249149
31532,5116305233.1105,2.5632791749050603
31533,4939751859.851325,2.4748255810878383
31534,5759234112.98242,2.885387832155521
31535,4255018877.6037784,2.131772984771432
31536,6178914919.4953,3.0956487572621745
31537,5317606116.606279,2.66413132094503
31538,4976229918.09222,2.493101161368848
31539,4763426425.035866,2.3864861848877084
31540,4810567529.778088,2.410103972834713
31541,5540621853.425915,2.7758626520169916
31542,5982162858.780592,2.9970755805513987
31543,4853645270.477387,2.4316860072532003
31544,5850082592.790925,2.930903102600664
31545,4918816902.473036,2.464337125487493
31546,4171065729.683259,2.0897122894204703
31547,4694464559.591045,2.351936152099722
31548,4746895798.869522,2.378204308050863
31549,4572283670.717279,2.2907232819224848
31550,5312294819.269012,2.6614703503351764
31551,4560551611.411385,2.2848454966990905
31552,5263848905.432425,2.6371988504170463
31553,5783300247.892878,2.8974450139743877
31554,4540849235.902603,2.2749745670854726
31555,4964646740.555571,2.4872979662102055
31556,5549321987.208923,2.7802214364774165
31557,4817608763.736558,2.413631645158596
31558,4142392960.843049,2.075347174771067
31559,5204336105.8833685,2.607382818578842
31560,5052023918.923519,2.5310741076771137
31561,5396696700.781712,2.703755862115086
31562,4406040480.552739,2.2074351104973644
31563,4744546707.937925,2.3770274087865357
31564,4962024589.54125,2.4859842632972193
31565,4759375823.120185,2.3844568252105134
31566,5329506305.176783,2.6700933392669253
31567,5112687120.247911,2.561466493110176
31568,4742744101.728414,2.376124299463133
31569,5078367330.765074,2.5442722098021413
31570,4901187782.673228,2.455504901138892
31571,4673738937.578493,2.341552573937121
31572,5325330450.512829,2.668001227711838
31573,5016449097.746368,2.5132510509751347
31574,5046369164.359275,2.528241064308254
31575,5381329864.558125,2.696057046371806
31576,5417095844.882688,2.7139758741897233
31577,5075593306.252237,2.542882417962043
31578,4641155770.244735,2.325228341805979
31579,4921358237.971685,2.465610339665173
31580,4602340123.730863,2.3057816251156624
31581,4705569644.637932,2.3574998219628918
31582,4929211448.245886,2.469544813750444
31583,4515187093.182175,2.262117782155398
31584,5709671776.46282,2.8605570022358817
31585,6378706850.488419,3.195744915074358
31586,5188852838.890118,2.599625670786632
31587,4914194909.249473,2.4620214976199764
31588,4914327050.028503,2.462087700415082
31589,5320137532.576538,2.6653995654191074
31590,5200996891.958461,2.6057098657106517
31591,4174008338.9084387,2.091186542539298
31592,5458540185.873717,2.7347395720810206
31593,5469190752.085945,2.740075527097167
31594,4952925191.641235,2.481425446714046
31595,4527018202.750984,2.2680451917590103
31596,5047954353.743483,2.5290352473664743
31597,5353447087.612023,2.6820877192445005
31598,4852921810.424137,2.431323552316702
31599,5041385803.567641,2.5257443905649506
31600,5176553806.133282,2.593463830728097
31601,4865886855.665905,2.437819065964882
31602,4879398977.300232,2.44458866598208
31603,4645480164.893818,2.3273948721912916
31604,5052408638.877819,2.5312668531452
31605,4513707938.133008,2.261376722511527
31606,4539863540.528277,2.2744807317275937
31607,4822620085.03725,2.4161423271729707
31608,4821446218.666946,2.415554217769011
31609,4802524753.102285,2.4060745256023472
31610,5685897980.293982,2.8486462827124157
31611,5170457149.010415,2.5904093932917913
31612,4503957259.17475,2.2564916128130013
31613,4803516710.506802,2.4065714982499005
31614,4711083403.859905,2.360262226382718
31615,4814092134.926575,2.411869807077442
31616,5005784519.977224,2.507908076140894
31617,4800805899.304722,2.4052133764051713
31618,4316507049.863565,2.1625786822963753
31619,5167877651.90405,2.5891170600721694
31620,4707263780.144083,2.3583485872465344
31621,4119864700.5821114,2.064060471233523
31622,4573645049.892491,2.2914053356174806
31623,4971278930.935944,2.490620706881735
31624,5237310319.972273,2.6239029659179725
31625,5166638534.091394,2.5884962595648267
31626,4807652842.221117,2.4086437085276136
31627,5220283328.175056,2.6153724089053387
31628,4227453591.7815905,2.117962721333462
31629,4829297663.315025,2.419487807272057
31630,4903323472.699005,2.456574886121746
31631,4979347534.303905,2.4946630933386293
31632,4420065816.422733,2.214461831875117
31633,4806413377.834154,2.408022734385849
31634,4464870711.369702,2.2369091740329172
31635,5084881020.834766,2.5475355815805445
31636,5734127429.561983,2.8728093334478872
31637,5479361168.934445,2.7451709263198625
31638,4737019089.496041,2.3732560568617442
31639,4459496488.607472,2.234216677659054
31640,5759104185.459427,2.8853227382061255
31641,4654266635.2527275,2.3317969114492625
31642,5214558782.373644,2.6125043999867956
31643,5178541298.72222,2.5944595684981064
31644,4617413272.494658,2.313333302853035
31645,4761691667.4554615,2.385617067863458
31646,4389295164.448525,2.1990456735714057
31647,5551168425.18277,2.78114650560259
31648,5294610881.962509,2.6526106623058663
31649,5036393083.705413,2.5232430279085234
31650,4385757584.88145,2.1972733391189627
31651,5282344078.612443,2.646464969244711
31652,5209163647.732136,2.609801426719507
31653,4857354502.661844,2.433544340010944
31654,5296526047.560646,2.6535701641085403
31655,4953360018.431038,2.481643295807133
31656,5295070387.0500145,2.6528408752755586
31657,5160707651.962066,2.585524875732498
31658,6719227797.646038,3.3663465920070332
31659,4689041768.722847,2.3492193230074383
31660,4700488074.632743,2.354953945206785
31661,5492944158.847959,2.751976031486953
31662,5234457851.13364,2.622473873313447
31663,4633098752.321101,2.3211917596799103
31664,5318607116.087074,2.664632823690919
31665,4724652670.307646,2.3670604560659547
31666,5194795961.971702,2.602603187360572
31667,4831754915.791,2.420718895686874
31668,5367944375.068259,2.689350889312755
31669,4927151037.448817,2.4685125438120328
31670,4849216569.005703,2.429467218940733
31671,5862220443.914496,2.936984190337924
31672,5035188914.916644,2.5226397369321862
31673,4449258076.204142,2.229087212527125
31674,4921183134.306051,2.4655226123777814
31675,5235615304.631506,2.623053759835424
31676,5802890934.975372,2.9072599874626115
31677,4691173611.825045,2.35028738067387
31678,4528497543.254141,2.2687863443157017
31679,4576138460.89129,2.2926545395246944
31680,5387114389.074538,2.6989551047467626
31681,5031305624.16666,2.5206942004842987
31682,5236159635.821347,2.6233264708523785
31683,4626250499.268793,2.31776077117675
31684,5591351334.737129,2.801278223816197
31685,5450998522.279757,2.730961183506892
31686,5405143716.535618,2.70798783393568
31687,5254605845.114596,2.6325680586746474
31688,4965944669.300849,2.4879482311126497
31689,4731797080.402405,2.3706398198408842
31690,4890580806.733906,2.4501907849368267
31691,5141244659.432415,2.57577387747115
31692,5008246332.388355,2.5091414490923625
31693,4234835900.531675,2.1216612728114606
31694,6030745900.862398,3.0214157819951892
31695,5159015043.7795,2.584676875641032
31696,5467498664.570395,2.7392277878609197
31697,5279019426.621662,2.6447993119347006
31698,5402680264.948816,2.706753639753916
31699,5018275208.77275,2.514165936258893
31700,4918540595.078509,2.464198694929113
31701,4988236917.342913,2.4991166920555674
31702,4900951067.626757,2.455386306426231
31703,4984105287.41384,2.497046737181283
31704,4860499912.261019,2.4351201965235565
31705,4244608509.047535,2.126557369262292
31706,4991980489.875617,2.500992229396602
31707,6136478686.578239,3.074388119528176
31708,5442738178.654575,2.7268227347968814
31709,5256227217.380262,2.633380369428989
31710,4809091779.610697,2.4093646190434352
31711,5594063745.921995,2.8026371472555085
31712,4857697368.832272,2.4337161166494345
31713,4625301445.149923,2.317285293161284
31714,5250927063.926155,2.6307249819269316
31715,5514035261.728251,2.762542716296719
31716,5084631979.709119,2.5474108114775142
31717,4621387600.063759,2.315324448929739
31718,5021678008.874334,2.5158707459290253
31719,4942362009.094069,2.4761332710892128
31720,4876341215.619437,2.443056721252223
31721,4722471438.687958,2.3659676546532853
31722,4535601406.726651,2.2723453941516287
31723,4855601755.779991,2.4326662103106167
31724,4986818341.895205,2.4984059829134293
31725,5804233189.060755,2.907932459449276
31726,5014720228.769978,2.5123848841532954
